departure_area_code,departure_terminal_code,departure_terminal_name,arrival_area_code,arrival_terminal_code,arrival_terminal_name
04,5139301,창원,01,2238202,인천공항2터미널
04,5139301,창원,04,5331601,장승포
04,5139301,창원,07,5536501,전북(완주)혁신도시
04,5139301,창원,07,5493308,전주(직통)
04,5139301,창원,04,5234401,진교
04,5139301,창원,04,5179401,진동
04,5139301,창원,04,5275901,진주
04,5139301,창원,04,5240402,차면
04,5139301,창원,08,3112001,천안
04,5139301,창원,09,2839701,청주
04,5139301,창원,09,2864401,충북대병원
04,5139301,창원,09,2736001,충주
04,5139301,창원,04,5213404,칠곡
04,5139301,창원,04,5202701,칠원예곡
04,5139301,창원,04,5302001,통영
04,5139301,창원,05,3776001,포항
04,5139301,창원,04,5023301,합천
04,5139301,창원,01,4300001,현풍
04,5153601,창원남산,04,5325101,거제(고현)
04,5153601,창원남산,05,3815701,경주시외
04,5153601,창원남산,01,4781201,동래고교
04,5153601,창원남산,01,4773401,부산동래
04,5153601,창원남산,01,4473408,부산동래(메가마트앞)
04,5153601,창원남산,01,4620401,부산동부
04,5153601,창원남산,01,4696901,부산서부(사상)
04,5153601,창원남산,01,4809501,부산해운대
04,5153601,창원남산,04,5062901,양산
04,5153601,창원남산,01,4494601,언양
04,5153601,창원남산,01,4472001,울산
04,5153601,창원남산,05,3776001,포항
04,5119101,창원역,01,4248201,대구서부
04,5119101,창원역,01,3455101,대전복합
04,5119101,창원역,04,5251801,사천
04,5119101,창원역,04,5251601,사천공항
04,5119101,창원역,04,5253902,사천시청(용현)
04,5119101,창원역,04,5255901,삼천포
04,5119101,창원역,04,5275901,진주
08,3112001,천안,01,0569901,가락시장
08,3112001,천안,03,1310901,가천대
08,3112001,천안,03,1242001,가평
08,3112001,천안,08,3220201,갈산
08,3112001,천안,03,1697902,강남대
08,3112001,천안,02,2551901,강릉시외터미널
08,3112001,천안,02,2446301,강촌
08,3112001,천안,05,3815701,경주시외
08,3112001,천안,08,3261301,계룡(공주)
08,3112001,천안,08,3217201,고남
08,3112001,천안,08,3202701,고북
08,3112001,천안,03,1045001,고양(백석)
08,3112001,천안,03,1050001,고양(화정)
08,3112001,천안,02,2615501,고한사북공영
08,3112001,천안,03,1756101,공도
08,3112001,천안,08,3258501,공주
08,3112001,천안,08,3260601,공주(KTX)
08,3112001,천안,08,3245601,광시
08,3112001,천안,08,3251201,광정
08,3112001,천안,08,3229501,광천(충남)
08,3112001,천안,08,3178902,구룡(당)
08,3112001,천안,08,3221401,구항
08,3112001,천안,01,3008601,국곡
08,3112001,천안,07,5403701,군산
08,3112001,천안,08,3312301,규암
08,3112001,천안,03,1223501,금곡(남양주)
08,3112001,천안,08,3173301,기지시
08,3112001,천안,03,1706402,기흥역
08,3112001,천안,01,0750501,김포공항
08,3112001,천안,08,3216502,꽃지
08,3112001,천안,08,3310601,나령
08,3112001,천안,08,3215801,남면
08,3112001,천안,08,3215301,남면(태안)
08,3112001,천안,08,3349701,남포(보령)
08,3112001,천안,08,3241601,내포
08,3112001,천안,08,3290201,노성
08,3112001,천안,08,3295401,논산
08,3112001,천안,08,3177101,당진
08,3112001,천안,08,3221801,대교(충남)
08,3112001,천안,03,1754801,대림동산
08,3112001,천안,03,1245701,대성리
08,3112001,천안,01,3455101,대전복합
08,3112001,천안,01,3498701,대전서남부
08,3112001,천안,01,3520501,대전청사(선사유적)
08,3112001,천안,08,3348901,대천욕장
08,3112001,천안,01,3015301,대평리
08,3112001,천안,08,3240801,덕산(충남)
08,3112001,천안,08,3125901,덕성리
08,3112001,천안,03,1225901,도농역
08,3112001,천안,08,3190001,독곳리
08,3112001,천안,08,3123201,독립기념관
08,3112001,천안,08,3125801,동면
08,3112001,천안,01,0511601,동서울
08,3112001,천안,08,3220001,동성
08,3112001,천안,03,1217901,마석
08,3112001,천안,08,3212301,만리포
08,3112001,천안,03,1705801,명지대
08,3112001,천안,08,3251401,모란(공주)
08,3112001,천안,08,3122501,목천
08,3112001,천안,06,5864201,목포
08,3112001,천안,06,5852401,무안(전남)
08,3112001,천안,02,2636801,문막
08,3112001,천안,08,3125401,병천
08,3112001,천안,08,3345801,보령(대천)
08,3112001,천안,08,3147701,봉강교
08,3112001,천안,01,3004701,봉암
08,3112001,천안,08,3254901,봉황(공주)
08,3112001,천안,08,3315201,부여
08,3112001,천안,03,1454501,부천
08,3112001,천안,08,3331601,비봉
08,3112001,천안,08,3360801,비인
08,3112001,천안,09,2782601,사석
08,3112001,천안,08,3174401,삽교천
08,3112001,천안,03,1553801,상록수
08,3112001,천안,08,3290501,상월
08,3112001,천안,08,3198101,서산
08,3112001,천안,08,3364501,서천
08,3112001,천안,08,3251301,석송
08,3112001,천안,03,1349701,성남
08,3112001,천안,08,3100601,성환
08,3112001,천안,01,3015401,세종
08,3112001,천안,01,3010701,세종청사
08,3112001,천안,08,3212302,소원
08,3112001,천안,08,3155701,송악
08,3112001,천안,03,1658501,수원터미널
08,3112001,천안,06,5796001,순천
08,3112001,천안,08,3216501,승언리(안면도)
08,3112001,천안,03,1709401,신갈(용인)
08,3112001,천안,03,1694901,신갈영덕
08,3112001,천안,08,3242101,신례원
08,3112001,천안,08,3245301,신양
08,3112001,천안,08,3153401,신창
08,3112001,천안,08,3174801,신평
08,3112001,천안,08,3151704,아산(온양)
08,3112001,천안,03,1650001,아주대
08,3112001,천안,08,3216401,안면도
08,3112001,천안,03,1529901,안산터미널
08,3112001,천안,03,1758501,안성
08,3112001,천안,03,1756201,안성풍림
08,3112001,천안,08,3213101,안흥(태안)
08,3112001,천안,08,3192401,어송
08,3112001,천안,06,5971501,여수
08,3112001,천안,08,3213001,연포
08,3112001,천안,08,3217202,영목
08,3112001,천안,03,1671301,영통입구
08,3112001,천안,08,3242801,예산
08,3112001,천안,03,1813701,오산
08,3112001,천안,03,1706301,용인
08,3112001,천안,03,1701702,용인대
08,3112001,천안,08,3331501,운곡
08,3112001,천안,08,3194501,운산
08,3112001,천안,08,3352201,웅천(보령)
08,3112001,천안,02,2638201,원주
08,3112001,천안,08,3250601,유구
08,3112001,천안,01,3417501,유성시외
08,3112001,천안,08,3311101,은산(부여)
08,3112001,천안,08,3193601,음암
08,3112001,천안,08,3244601,응봉
08,3112001,천안,03,1174901,의정부
08,3112001,천안,08,3260701,이인
08,3112001,천안,03,1737301,이천
08,3112001,천안,01,2238201,인천공항1터미널
08,3112001,천안,01,2238202,인천공항2터미널
08,3112001,천안,08,3251101,인풍
08,3112001,천안,03,1752901,일죽
08,3112001,천안,08,3243801,임성동
08,3112001,천안,08,3321401,입포
08,3112001,천안,01,0550201,잠실역
08,3112001,천안,01,0581601,장지역
08,3112001,천안,01,3000301,전의
08,3112001,천안,07,5493301,전주시외터미널
08,3112001,천안,09,2716501,제천
08,3112001,천안,01,3002601,조치원
08,3112001,천안,01,3006401,종촌
08,3112001,천안,08,3341501,주교
08,3112001,천안,08,3315101,주산
08,3112001,천안,08,3341401,주포
08,3112001,천안,03,1715901,죽산
08,3112001,천안,03,1754701,중앙대(안성)
08,3112001,천안,08,3216801,중장
08,3112001,천안,09,2793101,증평
08,3112001,천안,04,5275903,진주
08,3112001,천안,09,2783101,진천
08,3112001,천안,08,3216201,창기리
08,3112001,천안,08,3147001,천안아산(KTX)역
08,3112001,천안,08,3342401,청라
08,3112001,천안,08,3341801,청소
08,3112001,천안,08,3332601,청양
08,3112001,천안,09,2839701,청주
08,3112001,천안,09,2814201,청주공항
08,3112001,천안,09,2812001,청주북부터미널
08,3112001,천안,03,1244901,청평
08,3112001,천안,02,2443501,춘천
08,3112001,천안,09,2773902,충북혁신도시
08,3112001,천안,09,2736001,충주
08,3112001,천안,08,3125301,코리아텍
08,3112001,천안,08,3260901,탄천
08,3112001,천안,02,2600701,태백
08,3112001,천안,08,3214401,태안
08,3112001,천안,01,3002501,통합병원
08,3112001,천안,03,1221701,평내
08,3112001,천안,03,1791901,평택
08,3112001,천안,05,3776001,포항
08,3112001,천안,08,3261801,하마루
08,3112001,천안,08,3196201,한서대
08,3112001,천안,08,3181201,합덕
08,3112001,천안,08,3196001,해미
08,3112001,천안,03,1741201,호국원(이천)
08,3112001,천안,08,3222001,홍성
08,3112001,천안,08,3331201,화성
08,3112001,천안,02,2534501,횡계
08,3147001,천안아산(KTX)역,02,2535602,광천
08,3147001,천안아산(KTX)역,08,3178902,구룡(당)
08,3147001,천안아산(KTX)역,07,5403701,군산
08,3147001,천안아산(KTX)역,08,3173301,기지시
08,3147001,천안아산(KTX)역,06,5924101,남포
08,3147001,천안아산(KTX)역,08,3349701,남포(보령)
08,3147001,천안아산(KTX)역,08,3241601,내포
08,3147001,천안아산(KTX)역,08,3177101,당진
08,3147001,천안아산(KTX)역,08,3345801,보령(대천)
08,3147001,천안아산(KTX)역,08,3147701,봉강교
08,3147001,천안아산(KTX)역,08,3360801,비인
08,3147001,천안아산(KTX)역,08,3198101,서산
08,3147001,천안아산(KTX)역,08,3364501,서천
08,3147001,천안아산(KTX)역,08,3242101,신례원
08,3147001,천안아산(KTX)역,08,3153401,신창
08,3147001,천안아산(KTX)역,08,3174801,신평
08,3147001,천안아산(KTX)역,08,3151704,아산(온양)
08,3147001,천안아산(KTX)역,08,3216401,안면도
08,3147001,천안아산(KTX)역,08,3192401,어송
08,3147001,천안아산(KTX)역,08,3242801,예산
08,3147001,천안아산(KTX)역,08,3194501,운산
08,3147001,천안아산(KTX)역,04,5162101,웅천
08,3147001,천안아산(KTX)역,08,3352201,웅천(보령)
08,3147001,천안아산(KTX)역,08,3193601,음암
08,3147001,천안아산(KTX)역,01,2238201,인천공항1터미널
08,3147001,천안아산(KTX)역,01,2238202,인천공항2터미널
08,3147001,천안아산(KTX)역,08,3361101,종천
08,3147001,천안아산(KTX)역,08,3341501,주교
08,3147001,천안아산(KTX)역,08,3315101,주산
08,3147001,천안아산(KTX)역,08,3341401,주포
08,3147001,천안아산(KTX)역,08,3216201,창기리
08,3147001,천안아산(KTX)역,08,3341801,청소
08,3147001,천안아산(KTX)역,08,3214401,태안
08,3147001,천안아산(KTX)역,08,3181201,합덕
08,3147001,천안아산(KTX)역,08,3222001,홍성
05,3834101,청도(경북),05,3815701,경주시외
05,3834101,청도(경북),01,4206601,남대구
05,3834101,청도(경북),04,5042301,밀양
05,3834101,청도(경북),01,4494601,언양
05,3834101,청도(경북),01,4472001,울산
05,3834101,청도(경북),05,3776001,포항
05,3743101,청송,05,3740303,구수
05,3743101,청송,05,3673501,길안
05,3743101,청송,05,3742001,덕천
05,3743101,청송,05,3745601,도평(현동)
05,3743101,청송,01,4124601,동대구
05,3743101,청송,01,0511601,동서울
05,3743101,청송,05,3744601,부남
05,3743101,청송,01,4620401,부산동부
05,3743101,청송,05,3902701,불로
05,3743101,청송,05,3881001,삼창
05,3743101,청송,01,0999901,시내
05,3743101,청송,05,3745101,안덕
05,3743101,청송,05,3663601,안동
05,3743101,청송,05,3672801,안동대
05,3743101,청송,05,3669901,안동초교
05,3743101,청송,05,3888501,영천
05,3743101,청송,01,4114901,용계
05,3743101,청송,05,3672001,용상
05,3743101,청송,05,3673201,임동
05,3743101,청송,05,3881301,자천
05,3743101,청송,05,0000005,좌석
05,3743101,청송,05,3743701,주왕산
05,3743101,청송,05,3740901,진보
05,3743101,청송,05,3746201,화목(현서)
08,3332601,청양,08,3220201,갈산
08,3332601,청양,08,3202701,고북
08,3332601,청양,08,3262201,공암
08,3332601,청양,08,3258501,공주
08,3332601,청양,08,3332602,광천(시)
08,3332601,청양,08,3229501,광천(충남)
08,3332601,청양,08,3221401,구항
08,3332601,청양,07,5403701,군산
08,3332601,청양,08,3332607,귀곡(시)
08,3332601,청양,08,3312301,규암
08,3332601,청양,08,3332615,기본
08,3332601,청양,08,3332616,기본1
08,3332601,청양,08,3332617,기본2
08,3332601,청양,08,3332618,기본3
08,3332601,청양,08,3332619,기본4
08,3332601,청양,08,3332620,기본5
08,3332601,청양,08,3332621,기본6
08,3332601,청양,08,3332622,기본7
08,3332601,청양,08,3332623,기본8
08,3332601,청양,08,3332624,기본9
08,3332601,청양,08,3310601,나령
08,3332601,청양,08,3349701,남포(보령)
08,3332601,청양,08,3241601,내포
08,3332601,청양,01,3455101,대전복합
08,3332601,청양,01,3498701,대전서남부
08,3332601,청양,08,3332613,대천(시)
08,3332601,청양,01,0511601,동서울
08,3332601,청양,08,3220001,동성
08,3332601,청양,08,3332606,마전입구(시)
08,3332601,청양,08,3334602,마티
08,3332601,청양,08,3212301,만리포
08,3332601,청양,08,3335901,목면
08,3332601,청양,08,3148401,배방정류소
08,3332601,청양,08,3345801,보령(대천)
08,3332601,청양,08,3345850,보령욕장
08,3332601,청양,08,3315201,부여
08,3332601,청양,08,3315201,부여
08,3332601,청양,08,3332604,불원(시)
08,3332601,청양,08,3360801,비인
08,3332601,청양,08,3332608,산정(시)
08,3332601,청양,08,3198101,서산
08,3332601,청양,01,0671801,서울남부
08,3332601,청양,08,3364501,서천
08,3332601,청양,01,3015401,세종
08,3332601,청양,01,0654601,센트럴
08,3332601,청양,08,3212302,소원
08,3332601,청양,08,3332610,시산(시)
08,3332601,청양,08,3332611,쌍송(시)
08,3332601,청양,08,3151704,아산(온양)
08,3332601,청양,08,3335701,안심
08,3332601,청양,03,1400601,안양
08,3332601,청양,08,3192401,어송
08,3332601,청양,08,3332605,연리(시)
08,3332601,청양,08,3332612,예산(시)
08,3332601,청양,08,3253001,우성
08,3332601,청양,08,3352201,웅천(보령)
08,3332601,청양,01,3417501,유성시외
08,3332601,청양,08,3311101,은산(부여)
08,3332601,청양,01,2224201,인천
08,3332601,청양,08,3367401,장항
08,3332601,청양,08,3334601,정산
08,3332601,청양,08,3361101,종천
08,3332601,청양,08,3315101,주산
08,3332601,청양,08,3112001,천안
08,3332601,청양,08,3196002,천장호
08,3332601,청양,08,3229901,천태
08,3332601,청양,08,3332609,청양상회(시)
08,3332601,청양,08,3214401,태안
08,3332601,청양,08,3196201,한서대
08,3332601,청양,08,3196001,해미
08,3332601,청양,08,3222001,홍성
08,3332601,청양,08,3332614,홍성(시)
08,3332601,청양,08,3332603,화산(시)
09,2839701,청주,08,3220201,갈산
09,2839701,청주,09,2761001,감곡
09,2839701,청주,08,3293601,강경
09,2839701,청주,05,3645901,강구
09,2839701,청주,02,2551901,강릉시외터미널
09,2839701,청주,04,5325101,거제(고현)
09,2839701,청주,04,5282201,거창
09,2839701,청주,05,3815701,경주시외
09,2839701,청주,08,3202701,고북
09,2839701,청주,03,1045001,고양(백석)
09,2839701,청주,03,1050001,고양(화정)
09,2839701,청주,02,2615501,고한사북공영
09,2839701,청주,02,2520601,공근
09,2839701,청주,03,1756101,공도
09,2839701,청주,08,3258501,공주
09,2839701,청주,08,3253801,공주(산성)
09,2839701,청주,09,2896301,관기
09,2839701,청주,03,1423601,광명(철산역)
09,2839701,청주,06,5775801,광양
09,2839701,청주,03,1275701,광주(경기)
09,2839701,청주,01,6193701,광주(유·스퀘어)
09,2839701,청주,09,2780501,광혜원
09,2839701,청주,09,2803301,괴산
09,2839701,청주,09,2746901,교통대
09,2839701,청주,05,3923301,구미
09,2839701,청주,05,3926701,구미공단
09,2839701,청주,05,3937502,구미복지
09,2839701,청주,09,2702001,구인사
09,2839701,청주,07,5403701,군산
09,2839701,청주,02,2650001,귀래
09,2839701,청주,03,1093001,금촌
09,2839701,청주,03,1706502,기흥역
09,2839701,청주,03,1009601,김포
09,2839701,청주,01,0750501,김포공항
09,2839701,청주,05,3715101,낙서
09,2839701,청주,09,2863501,남청주
09,2839701,청주,08,3241601,내포
09,2839701,청주,08,3290201,노성
09,2839701,청주,08,3295401,논산
09,2839701,청주,09,2702601,단성
09,2839701,청주,09,2701101,단양
09,2839701,청주,01,4248201,대구서부
09,2839701,청주,09,2803601,대사리
09,2839701,청주,09,2766801,대소
09,2839701,청주,09,2747201,대소원
09,2839701,청주,07,5406001,대야
09,2839701,청주,01,3455101,대전복합
09,2839701,청주,01,3498701,대전서남부
09,2839701,청주,01,3520501,대전청사(선사유적)
09,2839701,청주,09,2722301,덕산(제천시)
09,2839701,청주,09,2785101,덕산(충북)
09,2839701,청주,09,2790201,도안
09,2839701,청주,06,5778701,동광양(중마)
09,2839701,청주,01,0511601,동서울
09,2839701,청주,02,2401401,동송
09,2839701,청주,03,1844401,동탄
09,2839701,청주,04,5135601,마산
09,2839701,청주,05,3692601,마성
09,2839701,청주,09,2773301,맹동
09,2839701,청주,09,2731401,목계
09,2839701,청주,09,2800201,목도
09,2839701,청주,09,2732901,목행
09,2839701,청주,09,2763601,무극
09,2839701,청주,05,3691701,문경
09,2839701,청주,02,2604401,문곡
09,2839701,청주,09,2787001,문백
09,2839701,청주,03,1082301,문산공용(경기)
09,2839701,청주,09,2819901,미원
09,2839701,청주,08,3148401,배방정류소
09,2839701,청주,09,2710501,백운
09,2839701,청주,09,2701701,별방
09,2839701,청주,09,2891101,보은
09,2839701,청주,09,2772601,보천
09,2839701,청주,08,3147701,봉강교
09,2839701,청주,09,2711701,봉양
09,2839701,청주,08,3254901,봉황(공주)
09,2839701,청주,01,4809501,부산해운대
09,2839701,청주,08,3315201,부여
09,2839701,청주,03,1454501,부천
09,2839701,청주,01,3403801,북대전IC
09,2839701,청주,05,3812701,불국사
09,2839701,청주,09,2770901,비산리
09,2839701,청주,09,2804501,사리
09,2839701,청주,09,2782601,사석
09,2839701,청주,09,2731501,산척
09,2839701,청주,09,2749401,살미
09,2839701,청주,09,2764801,삼성
09,2839701,청주,08,3290501,상월
09,2839701,청주,05,3722301,상주대
09,2839701,청주,05,3718101,상주시외
09,2839701,청주,09,2891001,상판
09,2839701,청주,09,2761901,생극
09,2839701,청주,08,3198101,서산
09,2839701,청주,01,0671801,서울남부
09,2839701,청주,03,1349701,성남
09,2839701,청주,01,3015401,세종
09,2839701,청주,01,3010701,세종청사
09,2839701,청주,01,0654601,센트럴
09,2839701,청주,09,2890801,속리산
09,2839701,청주,01,2200901,송도환승센터
09,2839701,청주,03,1775601,송탄
09,2839701,청주,09,2722501,수산
09,2839701,청주,09,2722601,수살리
09,2839701,청주,09,2749601,수안보
09,2839701,청주,03,1658501,수원터미널
09,2839701,청주,06,5796001,순천
09,2839701,청주,03,1709401,신갈(용인)
09,2839701,청주,03,1694901,신갈영덕
09,2839701,청주,08,3153401,신창
09,2839701,청주,09,2910301,심천
09,2839701,청주,02,2621401,쌍용
09,2839701,청주,08,3151704,아산(온양)
09,2839701,청주,03,1650001,아주대
09,2839701,청주,05,3663601,안동
09,2839701,청주,03,1529901,안산터미널
09,2839701,청주,03,1758501,안성
09,2839701,청주,03,1399201,안양역
09,2839701,청주,09,2730801,야동
09,2839701,청주,04,5062901,양산
09,2839701,청주,09,2731301,엄정
09,2839701,청주,06,5971501,여수
09,2839701,청주,03,1263101,여주
09,2839701,청주,03,1266201,여주태평리
09,2839701,청주,09,2801301,연풍
09,2839701,청주,09,2914101,영동
09,2839701,청주,02,2623601,영월
09,2839701,청주,09,2701801,영춘
09,2839701,청주,03,1671301,영통입구
09,2839701,청주,05,3682601,예천
09,2839701,청주,03,1813701,오산
09,2839701,청주,05,3710101,옥양동
09,2839701,청주,09,2903301,옥천
09,2839701,청주,02,2405901,와수리
09,2839701,청주,09,2722201,용바위
09,2839701,청주,03,1706301,용인
09,2839701,청주,01,4472001,울산
09,2839701,청주,04,5011302,웅양
09,2839701,청주,02,2638201,원주
09,2839701,청주,09,2804601,유목
09,2839701,청주,01,3417501,유성시외
09,2839701,청주,09,2769501,음성
09,2839701,청주,03,1607801,의왕
09,2839701,청주,03,1174901,의정부
09,2839701,청주,03,1111101,이동
09,2839701,청주,09,2906101,이원
09,2839701,청주,09,2782001,이월
09,2839701,청주,08,3260701,이인
09,2839701,청주,03,1737301,이천
09,2839701,청주,07,5467401,익산
09,2839701,청주,01,2224201,인천
09,2839701,청주,01,2238201,인천공항1터미널
09,2839701,청주,01,2238202,인천공항2터미널
09,2839701,청주,03,1111601,일동
09,2839701,청주,03,1752901,일죽
09,2839701,청주,05,3821201,입실
09,2839701,청주,02,2406101,자등리
09,2839701,청주,01,3259001,장기
09,2839701,청주,09,2891201,장내(장안)
09,2839701,청주,03,1201301,장현
09,2839701,청주,03,1741901,장호원
09,2839701,청주,09,2702501,장회
09,2839701,청주,09,2722001,적곡(충북)
09,2839701,청주,09,2896401,적암
09,2839701,청주,04,5011303,적하
09,2839701,청주,07,5493301,전주시외터미널
09,2839701,청주,05,3695102,점촌
09,2839701,청주,09,2716501,제천
09,2839701,청주,01,3002601,조치원
09,2839701,청주,01,4603301,좌천
09,2839701,청주,09,2746201,주덕
09,2839701,청주,03,1689601,죽전
09,2839701,청주,03,1754701,중앙대(안성)
09,2839701,청주,09,2793101,증평
09,2839701,청주,05,3969001,지례
09,2839701,청주,04,5275901,진주
09,2839701,청주,09,2783101,진천
09,2839701,청주,09,2890001,창리
09,2839701,청주,04,5139301,창원
09,2839701,청주,08,3112001,천안
09,2839701,청주,09,2814201,청주공항
09,2839701,청주,09,2848501,청주대정류소
09,2839701,청주,05,2912001,추풍령
09,2839701,청주,02,2443501,춘천
09,2839701,청주,09,2773901,충북혁신도시
09,2839701,청주,09,2736001,충주
09,2839701,청주,09,2801801,칠성
09,2839701,청주,08,3260901,탄천
09,2839701,청주,02,2600701,태백
09,2839701,청주,09,2801802,태성
09,2839701,청주,04,5302001,통영
09,2839701,청주,05,3714101,평온
09,2839701,청주,03,1791901,평택
09,2839701,청주,05,3776001,포항
09,2839701,청주,03,1302301,하남BRT
09,2839701,청주,08,3261801,하마루
09,2839701,청주,08,3196001,해미
09,2839701,청주,03,1859301,향남(발안)
09,2839701,청주,08,3222001,홍성
09,2839701,청주,02,2513501,홍천
09,2839701,청주,05,3713901,화령
09,2839701,청주,05,3710201,화북
09,2839701,청주,09,2911401,황간
09,2839701,청주,02,2534501,횡계
09,2839701,청주,02,2523401,횡성
09,2839701,청주,02,2640101,흥업
09,2814201,청주공항,01,3455101,대전복합
09,2814201,청주공항,01,0671801,서울남부
09,2814201,청주공항,01,0654601,센트럴
09,2814201,청주공항,01,3417501,유성시외
09,2814201,청주공항,01,2224201,인천
09,2814201,청주공항,09,2793101,증평
09,2814201,청주공항,09,2783101,진천
09,2814201,청주공항,08,3112001,천안
09,2814201,청주공항,09,2839701,청주
09,2814201,청주공항,09,2848501,청주대정류소
09,2814201,청주공항,09,2812001,청주북부터미널
09,2814201,청주공항,09,2773901,충북혁신도시
09,2814201,청주공항,09,2736001,충주
09,2814201,청주공항,08,3125301,코리아텍
09,2814201,청주공항,01,0616401,코엑스(도심공항)
09,2848501,청주대정류소,09,2761001,감곡
09,2848501,청주대정류소,09,2800601,감물
09,2848501,청주대정류소,03,1045001,고양(백석)
09,2848501,청주대정류소,09,2803301,괴산
09,2848501,청주대정류소,09,2746901,교통대
09,2848501,청주대정류소,09,2702001,구인사
09,2848501,청주대정류소,02,2650001,귀래
09,2848501,청주대정류소,01,0750501,김포공항
09,2848501,청주대정류소,09,2702601,단성
09,2848501,청주대정류소,09,2701101,단양
09,2848501,청주대정류소,09,2803601,대사리
09,2848501,청주대정류소,09,2766801,대소
09,2848501,청주대정류소,09,2722301,덕산(제천시)
09,2848501,청주대정류소,09,2785101,덕산(충북)
09,2848501,청주대정류소,09,2790201,도안
09,2848501,청주대정류소,01,0511601,동서울
09,2848501,청주대정류소,05,3692601,마성
09,2848501,청주대정류소,09,2700301,매포
09,2848501,청주대정류소,09,2773301,맹동
09,2848501,청주대정류소,09,2731401,목계
09,2848501,청주대정류소,09,2732901,목행
09,2848501,청주대정류소,09,2763601,무극
09,2848501,청주대정류소,05,3691701,문경
09,2848501,청주대정류소,02,2604401,문곡
09,2848501,청주대정류소,09,2787001,문백
09,2848501,청주대정류소,09,2710501,백운
09,2848501,청주대정류소,09,2701701,별방
09,2848501,청주대정류소,09,2772601,보천
09,2848501,청주대정류소,09,2711701,봉양
09,2848501,청주대정류소,09,2770901,비산리
09,2848501,청주대정류소,09,2804501,사리
09,2848501,청주대정류소,09,2782601,사석
09,2848501,청주대정류소,09,2731501,산척
09,2848501,청주대정류소,09,2749401,살미
09,2848501,청주대정류소,09,2764801,삼성
09,2848501,청주대정류소,09,2761901,생극
09,2848501,청주대정류소,01,0671801,서울남부
09,2848501,청주대정류소,03,1349701,성남
09,2848501,청주대정류소,01,0654601,센트럴
09,2848501,청주대정류소,09,2722501,수산
09,2848501,청주대정류소,09,2722601,수살리
09,2848501,청주대정류소,09,2749601,수안보
09,2848501,청주대정류소,03,1658501,수원터미널
09,2848501,청주대정류소,03,1694901,신갈영덕
09,2848501,청주대정류소,02,2621401,쌍용
09,2848501,청주대정류소,03,1650001,아주대
09,2848501,청주대정류소,09,2730801,야동
09,2848501,청주대정류소,09,2731301,엄정
09,2848501,청주대정류소,02,2621701,연당
09,2848501,청주대정류소,09,2801301,연풍
09,2848501,청주대정류소,02,2623601,영월
09,2848501,청주대정류소,09,2701801,영춘
09,2848501,청주대정류소,03,1671301,영통입구
09,2848501,청주대정류소,09,2722201,용바위
09,2848501,청주대정류소,02,2638201,원주
09,2848501,청주대정류소,09,2804601,유목
09,2848501,청주대정류소,09,2769501,음성
09,2848501,청주대정류소,01,2224201,인천
09,2848501,청주대정류소,01,2238201,인천공항1터미널
09,2848501,청주대정류소,01,2238202,인천공항2터미널
09,2848501,청주대정류소,03,1741901,장호원
09,2848501,청주대정류소,09,2702501,장회
09,2848501,청주대정류소,09,2722001,적곡(충북)
09,2848501,청주대정류소,05,3695102,점촌
09,2848501,청주대정류소,09,2716501,제천
09,2848501,청주대정류소,09,2746201,주덕
09,2848501,청주대정류소,03,1689601,죽전
09,2848501,청주대정류소,09,2793101,증평
09,2848501,청주대정류소,09,2783101,진천
09,2848501,청주대정류소,09,2839701,청주
09,2848501,청주대정류소,09,2814201,청주공항
09,2848501,청주대정류소,09,2812001,청주북부터미널
09,2848501,청주대정류소,09,2773901,충북혁신도시
09,2848501,청주대정류소,09,2736001,충주
09,2848501,청주대정류소,09,2801801,칠성
09,2848501,청주대정류소,01,0616401,코엑스(도심공항)
09,2848501,청주대정류소,09,2801802,태성
09,2848501,청주대정류소,09,2835501,평동
09,2848501,청주대정류소,02,2640101,흥업
09,2812001,청주북부터미널,09,2761001,감곡
09,2812001,청주북부터미널,02,2551901,강릉시외터미널
09,2812001,청주북부터미널,02,2615501,고한사북공영
09,2812001,청주북부터미널,07,5403701,군산
09,2812001,청주북부터미널,01,3455101,대전복합
09,2812001,청주북부터미널,01,0511601,동서울
09,2812001,청주북부터미널,01,0671801,서울남부
09,2812001,청주북부터미널,03,1658501,수원터미널
09,2812001,청주북부터미널,03,1694901,신갈영덕
09,2812001,청주북부터미널,03,1650001,아주대
09,2812001,청주북부터미널,03,1671301,영통입구
09,2812001,청주북부터미널,01,3417501,유성시외
09,2812001,청주북부터미널,07,5467401,익산
09,2812001,청주북부터미널,01,2224201,인천
09,2812001,청주북부터미널,03,1752901,일죽
09,2812001,청주북부터미널,03,1741901,장호원
09,2812001,청주북부터미널,07,5493301,전주시외터미널
09,2812001,청주북부터미널,09,2716501,제천
09,2812001,청주북부터미널,03,1689601,죽전
09,2812001,청주북부터미널,09,2793101,증평
09,2812001,청주북부터미널,09,2783101,진천
09,2812001,청주북부터미널,08,3112001,천안
09,2812001,청주북부터미널,09,2814201,청주공항
09,2812001,청주북부터미널,09,2773901,충북혁신도시
09,2812001,청주북부터미널,09,2736001,충주
09,2812001,청주북부터미널,08,3125301,코리아텍
09,2812001,청주북부터미널,01,0616401,코엑스(도심공항)
09,2812001,청주북부터미널,02,2600701,태백
09,2864301,청주사창,04,5282201,거창
09,2864301,청주사창,09,2896301,관기
09,2864301,청주사창,06,5775801,광양
09,2864301,청주사창,05,3923301,구미
